START_DATE,START_HOUR,START_MINUTE,END_DATE,END_HOUR,END_MINUTE,MONTH,YEAR,CATEGORY*,START*,STOP*,MILES*,PURPOSE*,DURATION,SPEED
2016-03-12,9,13,2016-03-12,9,22,3,2016,Business,The Drag,South Congress,3.5405480000000003,Meal/Entertain,9,23.603653333333337
2016-03-12,18,27,2016-03-12,18,37,3,2016,Personal,South Congress,The Drag,3.057746,Meal/Entertain,10,18.346476
2016-03-13,9,7,2016-03-13,9,37,3,2016,Business,The Drag,Convention Center District,9.173238,Meal/Entertain,30,18.346476
2016-03-13,18,23,2016-03-13,18,43,3,2016,Business,South Congress,North Austin,13.518456,Meal/Entertain,20,40.555368
2016-03-13,20,7,2016-03-13,20,28,3,2016,Business,Georgian Acres,The Drag,9.977908000000001,Meal/Entertain,21,28.508308571428575
2016-03-13,20,39,2016-03-13,20,58,3,2016,Business,The Drag,North Austin,16.89807,Meal/Entertain,19,53.36232631578948
2016-03-13,21,11,2016-03-13,21,23,3,2016,Business,North Austin,Coxville,11.587248,Meal/Entertain,12,57.93624
2016-03-13,22,19,2016-03-13,22,39,3,2016,Business,Coxville,The Drag,20.11675,Meal/Entertain,20,60.35025
2016-03-14,8,34,2016-03-14,8,49,3,2016,Business,The Drag,South Congress,3.21868,Errand/Supplies,15,12.87472
2016-03-14,18,39,2016-03-14,18,55,3,2016,Business,South Congress,The Drag,4.345218,Errand/Supplies,16,16.2945675
2016-03-15,8,45,2016-03-15,8,57,3,2016,Business,The Drag,Convention Center District,3.21868,Meal/Entertain,12,16.0934
2016-03-15,20,48,2016-03-15,21,1,3,2016,Business,Downtown,The Drag,4.506151999999999,Meal/Entertain,13,20.79762461538461
2016-03-16,11,34,2016-03-16,11,45,3,2016,Business,The Drag,Congress Ave District,2.735878,Meal/Entertain,11,14.92297090909091
2016-03-16,14,44,2016-03-16,14,55,3,2016,Business,Convention Center District,West University,3.21868,Meal/Entertain,11,17.556436363636365
2016-03-16,18,43,2016-03-16,18,56,3,2016,Business,West University,Congress Ave District,3.379614,Meal/Entertain,13,15.598218461538462
2016-03-17,0,33,2016-03-17,0,44,3,2016,Personal,Downtown,The Drag,2.735878,Meal/Entertain,11,14.92297090909091
2016-03-17,12,52,2016-03-17,15,11,3,2016,Business,Austin,Katy,218.87024,Customer Visit,139,94.47636258992804
2016-03-17,15,16,2016-03-17,15,58,3,2016,Business,Katy,Houston,48.602067999999996,Meeting,42,69.43152571428571
2016-03-17,17,20,2016-03-17,18,2,3,2016,Business,Midtown,Alief,24.94477,Meal/Entertain,42,35.63538571428571
2016-03-17,18,47,2016-03-17,19,9,3,2016,Personal,Houston,Houston,7.885766,Meal/Entertain,22,21.50663454545455
2016-03-17,20,57,2016-03-17,21,28,3,2016,Personal,Houston,Houston,20.277684,Meal/Entertain,31,39.247130322580645
2016-03-17,21,48,2016-03-17,22,4,3,2016,Personal,Sharpstown,Midtown,16.737136,Meal/Entertain,16,62.76426
2016-03-18,7,15,2016-03-18,7,21,3,2016,Business,Midtown,Midtown,1.7702740000000001,Meal/Entertain,6,17.70274
2016-03-18,8,35,2016-03-18,8,43,3,2016,Business,Midtown,Midtown,1.7702740000000001,Meal/Entertain,8,13.277055
2016-03-18,18,24,2016-03-18,19,8,3,2016,Business,Midtown,Sharpstown,21.243288,Meeting,44,28.968120000000003
2016-03-18,19,23,2016-03-18,19,29,3,2016,Business,Sharpstown,Sharpstown,1.60934,Errand/Supplies,6,16.0934
2016-03-18,21,1,2016-03-18,21,15,3,2016,Business,Sharpstown,Midtown,14.805927999999998,Customer Visit,14,63.453977142857134
2016-03-19,9,10,2016-03-19,9,25,3,2016,Business,Midtown,Sharpstown,15.127796,Meal/Entertain,15,60.511184
2016-03-19,12,50,2016-03-19,13,13,3,2016,Business,Houston,Sugar Land,19.31208,Customer Visit,23,50.379339130434786
2016-03-19,14,1,2016-03-19,14,57,3,2016,Business,Sugar Land,Houston,56.487834,Customer Visit,56,60.52267928571428
2016-03-19,15,34,2016-03-19,16,38,3,2016,Business,Houston,Galveston,58.74091,Meal/Entertain,64,55.069603125
2016-03-19,17,17,2016-03-19,17,32,3,2016,Business,Galveston,Port Bolivar,4.9889540000000006,Meal/Entertain,15,19.955816000000002
2016-03-19,17,37,2016-03-19,17,47,3,2016,Business,Port Bolivar,Port Bolivar,3.379614,Errand/Supplies,10,20.277684
2016-03-19,17,52,2016-03-19,18,0,3,2016,Business,Port Bolivar,Port Bolivar,1.9312079999999998,Errand/Supplies,8,14.48406
2016-03-19,18,53,2016-03-19,19,29,3,2016,Business,Port Bolivar,Galveston,12.07005,Meeting,36,20.11675
2016-03-19,19,33,2016-03-19,20,39,3,2016,Business,Galveston,Houston,91.73238,Customer Visit,66,83.39307272727272
2016-03-20,7,37,2016-03-20,7,48,3,2016,Business,Midtown,Washington Avenue,9.495106,Meeting,11,51.791487272727274
2016-03-20,11,42,2016-03-20,11,56,3,2016,Business,Washington Avenue,Midtown,9.977908000000001,Meeting,14,42.762462857142864
2016-03-20,17,8,2016-03-20,17,34,3,2016,Business,Midtown,Sharpstown,16.737136,Meeting,26,38.624159999999996
2016-03-20,18,34,2016-03-20,18,40,3,2016,Personal,Sharpstown,Briar Meadow,1.9312079999999998,Meeting,6,19.312079999999998
2016-03-20,18,45,2016-03-20,19,6,3,2016,Business,Briar Meadow,Midtown,15.449663999999999,Customer Visit,21,44.14189714285714
2016-03-21,10,21,2016-03-21,10,26,3,2016,Personal,Midtown,Downtown,1.60934,Customer Visit,5,19.31208
2016-03-21,16,5,2016-03-21,16,13,3,2016,Business,Downtown,Midtown,1.448406,Meal/Entertain,8,10.863045000000001
2016-03-21,18,59,2016-03-21,19,15,3,2016,Business,Midtown,Sharpstown,14.162192000000001,Meal/Entertain,16,53.10822
2016-03-21,20,18,2016-03-21,20,55,3,2016,Business,Sharpstown,Midtown,41.199104000000005,Meal/Entertain,37,66.80935783783784
2016-03-22,6,17,2016-03-22,6,43,3,2016,Business,Midtown,Greater Greenspoint,37.01482,Meal/Entertain,26,85.41881538461539
2016-03-22,12,6,2016-03-22,12,24,3,2016,Personal,Morrisville,Cary,13.035654,Meal/Entertain,18,43.45218
2016-03-22,19,12,2016-03-22,19,25,3,2016,Personal,Whitebridge,Whitebridge,2.2530759999999996,Meal/Entertain,13,10.398812307692305
2016-03-23,14,37,2016-03-23,14,42,3,2016,Personal,Whitebridge,Preston,2.735878,Meal/Entertain,5,32.830536
2016-03-23,14,53,2016-03-23,14,59,3,2016,Personal,Preston,Whitebridge,2.5749440000000003,Meal/Entertain,6,25.749440000000003
2016-03-24,19,47,2016-03-24,19,54,3,2016,Personal,Whitebridge,Westpark Place,3.21868,Meal/Entertain,7,27.588685714285713
2016-03-24,20,34,2016-03-24,20,40,3,2016,Business,Westpark Place,Whitebridge,3.5405480000000003,Meal/Entertain,6,35.40548
2016-03-25,13,24,2016-03-25,16,22,3,2016,Business,Cary,Latta,231.74496,Customer Visit,178,78.11627865168539
2016-03-25,16,52,2016-03-25,22,22,3,2016,Business,Latta,Jacksonville,499.37820200000004,Customer Visit,330,90.79603672727274
2016-03-25,22,54,2016-03-26,1,39,3,2016,Business,Jacksonville,Kissimmee,323.47734,Meeting,-1275,-15.22246305882353
2016-03-26,14,5,2016-03-26,14,29,3,2016,Personal,Couples Glen,Isles of Buena Vista,10.782578,Meeting,24,26.956445000000002
2016-03-26,15,19,2016-03-26,15,49,3,2016,Personal,Kissimmee,Orlando,14.162192000000001,Meeting,30,28.324384000000002
2016-03-26,16,26,2016-03-26,16,30,3,2016,Personal,Lake Reams,Lake Reams,1.9312079999999998,Meeting,4,28.96812
2016-03-27,0,31,2016-03-27,0,40,3,2016,Business,Lake Reams,Lake Reams,3.379614,Errand/Supplies,9,22.53076
2016-03-27,1,11,2016-03-27,1,23,3,2016,Business,Orlando,Kissimmee,10.621644,Meal/Entertain,12,53.108219999999996
2016-03-27,15,31,2016-03-27,15,56,3,2016,Business,Kissimmee,Orlando,9.816974,Customer Visit,25,23.5607376
2016-03-27,21,26,2016-03-27,21,41,3,2016,Personal,Orlando,Orlando,11.104446000000001,Customer Visit,15,44.417784000000005
2016-03-27,23,4,2016-03-27,23,18,3,2016,Personal,Orlando,Kissimmee,11.748182,Customer Visit,14,50.349351428571424
2016-03-28,12,29,2016-03-28,12,42,3,2016,Personal,Kissimmee,Orlando,5.793624,Customer Visit,13,26.739803076923078
2016-03-28,19,30,2016-03-28,20,23,3,2016,Personal,Couples Glen,Vista East,43.774048,Customer Visit,53,49.55552603773585
2016-03-28,22,55,2016-03-28,23,26,3,2016,Personal,Orlando,Kissimmee,41.360037999999996,Customer Visit,31,80.05168645161288
2016-03-29,15,27,2016-03-29,16,11,3,2016,Personal,Kissimmee,Orlando,21.887024,Customer Visit,44,29.84594181818182
2016-03-29,18,20,2016-03-29,18,39,3,2016,Personal,Sand Lake Commons,Sky Lake,9.977908000000001,Customer Visit,19,31.509183157894743
2016-03-29,20,29,2016-03-29,20,44,3,2016,Personal,Sky Lake,Sand Lake Commons,9.65604,Customer Visit,15,38.62416
2016-03-29,23,4,2016-03-29,23,21,3,2016,Personal,Orlando,Kissimmee,22.208892000000002,Customer Visit,17,78.38432470588236
2016-03-30,22,5,2016-03-30,22,55,3,2016,Business,Orlando,Kissimmee,46.348992,Meal/Entertain,50,55.6187904
2016-03-31,12,47,2016-03-31,13,22,3,2016,Business,Kissimmee,Orlando,25.910374,Temporary Site,35,44.417784
2016-03-31,14,37,2016-03-31,15,9,3,2016,Business,Orlando,Kissimmee,26.393175999999997,Meal/Entertain,32,49.487204999999996
2016-04-01,13,43,2016-04-01,14,1,4,2016,Business,Kissimmee,Kissimmee,17.70274,Meeting,18,59.00913333333333
2016-04-01,14,36,2016-04-01,15,24,4,2016,Business,Kissimmee,Orlando,24.94477,Customer Visit,48,31.180962499999996
2016-04-01,16,1,2016-04-01,16,49,4,2016,Business,Orlando,Kissimmee,32.669602,Meeting,48,40.8370025
2016-04-01,16,52,2016-04-01,16,57,4,2016,Personal,Kissimmee,Kissimmee,1.1265379999999998,Meeting,5,13.518455999999999
2016-04-02,8,48,2016-04-02,9,4,4,2016,Personal,Kissimmee,Kissimmee,8.85137,Meeting,16,33.1926375
2016-04-02,11,1,2016-04-02,11,16,4,2016,Personal,Kissimmee,Kissimmee,8.207633999999999,Meeting,15,32.830535999999995
2016-04-02,12,21,2016-04-02,14,47,4,2016,Business,Kissimmee,Daytona Beach,124.40198199999999,Customer Visit,146,51.12410219178082
2016-04-02,16,57,2016-04-02,18,9,4,2016,Business,Daytona Beach,Jacksonville,129.55187,Customer Visit,72,107.95989166666668
2016-04-02,19,38,2016-04-02,22,36,4,2016,Business,Jacksonville,Ridgeland,280.34702799999997,Customer Visit,178,94.49899820224718
2016-04-02,23,11,2016-04-03,1,34,4,2016,Business,Ridgeland,Florence,231.74496,Meeting,-1297,-10.720661218195836
2016-04-03,2,0,2016-04-03,4,16,4,2016,Business,Florence,Cary,256.367862,Meeting,136,113.10346852941177
2016-04-05,21,39,2016-04-05,21,55,4,2016,Business,Whitebridge,Wayne Ridge,12.713786,Meal/Entertain,16,47.6766975
2016-04-06,0,19,2016-04-06,0,39,4,2016,Business,Wayne Ridge,Whitebridge,12.87472,Meal/Entertain,20,38.62416
2016-04-07,18,20,2016-04-07,18,39,4,2016,Business,Cary,Morrisville,9.816974,Meal/Entertain,19,31.00097052631579
2016-04-07,19,45,2016-04-07,20,0,4,2016,Business,Morrisville,Cary,9.816974,Errand/Supplies,15,39.267896
2016-04-08,12,30,2016-04-08,12,48,4,2016,Business,Cary,Durham,16.89807,Meeting,18,56.3269
2016-04-08,13,34,2016-04-08,13,51,4,2016,Business,Durham,Cary,14.001257999999998,Meal/Entertain,17,49.41620470588235
2016-04-08,13,55,2016-04-08,14,3,4,2016,Business,Westpark Place,Whitebridge,2.896812,Errand/Supplies,8,21.726090000000003
2016-04-08,14,43,2016-04-08,15,20,4,2016,Business,Cary,Raleigh,30.738394000000003,Meeting,37,49.846044324324325
2016-04-08,16,5,2016-04-08,16,47,4,2016,Business,Raleigh,Cary,29.933724,Meeting,42,42.762462857142864
2016-04-12,9,15,2016-04-12,9,26,4,2016,Business,Whitebridge,Edgehill Farms,4.506151999999999,Errand/Supplies,11,24.579010909090908
2016-04-12,9,34,2016-04-12,9,53,4,2016,Business,Cary,Raleigh,14.323126,Meeting,19,45.23092421052632
2016-04-12,10,58,2016-04-12,11,18,4,2016,Business,Meredith,Cedar Hill,12.07005,Customer Visit,20,36.210150000000006
2016-04-12,12,22,2016-04-12,12,44,4,2016,Business,Raleigh,Morrisville,25.588506,Meeting,22,69.78683454545455
2016-04-12,13,42,2016-04-12,14,1,4,2016,Business,Morrisville,Cary,10.46071,Meal/Entertain,19,33.03382105263158
2016-04-14,7,29,2016-04-14,8,9,4,2016,Business,Cary,Holly Springs,24.622902,Temporary Site,40,36.934353
2016-04-14,16,0,2016-04-14,16,43,4,2016,Business,Holly Springs,Cary,22.047957999999998,Temporary Site,43,30.76459255813953
2016-04-15,11,36,2016-04-15,12,7,4,2016,Business,Cary,Raleigh,19.151146,Temporary Site,31,37.066734193548385
2016-04-15,12,29,2016-04-15,12,32,4,2016,Business,Meredith Townes,Harden Place,2.2530759999999996,Errand/Supplies,3,45.06151999999999
2016-04-15,14,31,2016-04-15,15,1,4,2016,Business,Raleigh,Cary,24.461968,Meeting,30,48.923936
2016-04-16,12,59,2016-04-16,13,17,4,2016,Business,Cary,Morrisville,9.65604,Errand/Supplies,18,32.186800000000005
2016-04-16,15,10,2016-04-16,15,26,4,2016,Business,Morrisville,Cary,9.816974,Meal/Entertain,16,36.8136525
2016-04-19,17,44,2016-04-19,18,8,4,2016,Business,Whitebridge,Wayne Ridge,13.196587999999998,Meal/Entertain,24,32.99146999999999
2016-04-19,19,57,2016-04-19,20,19,4,2016,Business,Wayne Ridge,Whitebridge,12.87472,Meal/Entertain,22,35.11287272727273
2016-04-22,8,25,2016-04-22,9,4,4,2016,Business,Cary,Raleigh,21.887024,Meeting,39,33.67234461538462
2016-04-22,10,10,2016-04-22,10,40,4,2016,Business,Raleigh,Cary,36.21015,Meeting,30,72.4203
2016-04-22,12,8,2016-04-22,12,28,4,2016,Business,Cary,Durham,16.737136,Meeting,20,50.211408
2016-04-22,13,2,2016-04-22,13,26,4,2016,Business,Durham,Cary,16.0934,Meeting,24,40.23349999999999
2016-04-23,17,3,2016-04-23,17,16,4,2016,Business,Whitebridge,Tanglewood,9.65604,Meal/Entertain,13,44.566338461538464
2016-04-23,18,49,2016-04-23,19,5,4,2016,Business,Tanglewood,Whitebridge,10.46071,Meal/Entertain,16,39.2276625
2016-04-24,19,7,2016-04-24,19,16,4,2016,Business,Cary,Morrisville,4.9889540000000006,Errand/Supplies,9,33.25969333333334
2016-04-24,19,46,2016-04-24,19,52,4,2016,Business,Chessington,Chessington,3.057746,Errand/Supplies,6,30.57746
2016-04-24,21,41,2016-04-24,21,50,4,2016,Business,Morrisville,Cary,6.759228,Between Offices,9,45.06152
2016-04-27,13,30,2016-04-27,13,40,4,2016,Business,Whitebridge,Burtrose,7.885766,Between Offices,10,47.314596
2016-04-27,14,13,2016-04-27,14,25,4,2016,Business,Burtrose,Whitebridge,7.724831999999999,Between Offices,12,38.624159999999996
2016-04-28,12,9,2016-04-28,12,34,4,2016,Business,Cary,Raleigh,19.955816000000002,Customer Visit,25,47.8939584
2016-04-28,13,30,2016-04-28,13,49,4,2016,Business,Raleigh,Cary,52.786351999999994,Customer Visit,19,166.69374315789472
2016-04-28,22,10,2016-04-28,22,28,4,2016,Business,Morrisville,Cary,8.85137,Customer Visit,18,29.504566666666665
2016-04-29,11,44,2016-04-29,12,1,4,2016,Business,Cary,Durham,15.932466,Meeting,17,56.23223294117647
2016-04-29,13,13,2016-04-29,13,34,4,2016,Business,Durham,Cary,16.0934,Meeting,21,45.981142857142856
2016-04-29,18,46,2016-04-29,19,18,4,2016,Business,Cary,Durham,22.852628,Customer Visit,32,42.8486775
2016-04-29,22,44,2016-04-29,23,19,4,2016,Business,Durham,Cary,29.289987999999997,Meeting,35,50.21140799999999
2016-04-30,18,42,2016-04-30,18,57,4,2016,Business,Whitebridge,Waverly Place,12.391918,Meal/Entertain,15,49.567672
2016-04-30,22,16,2016-04-30,22,34,4,2016,Business,Waverly Place,Whitebridge,10.943512,Meal/Entertain,18,36.47837333333334
2016-05-01,13,45,2016-05-01,13,53,5,2016,Business,Whitebridge,Westpark Place,3.379614,Meal/Entertain,8,25.347105000000003
2016-05-01,14,26,2016-05-01,14,31,5,2016,Business,Westpark Place,Whitebridge,3.7014819999999995,Meal/Entertain,5,44.417784
2016-05-01,17,33,2016-05-01,17,45,5,2016,Business,Whitebridge,Tanglewood,9.977908000000001,Between Offices,12,49.889540000000004
2016-05-01,17,54,2016-05-01,18,10,5,2016,Business,Tanglewood,Parkway,12.07005,Meeting,16,45.2626875
2016-05-01,22,38,2016-05-01,22,49,5,2016,Business,Parkway,Whitebridge,4.9889540000000006,Errand/Supplies,11,27.21247636363637
2016-05-02,14,14,2016-05-02,14,21,5,2016,Business,Whitebridge,Westpark Place,3.5405480000000003,Errand/Supplies,7,30.34755428571429
2016-05-02,15,37,2016-05-02,15,48,5,2016,Business,Westpark Place,Whitebridge,6.276426,Meal/Entertain,11,34.23505090909091
2016-05-03,22,20,2016-05-03,22,28,5,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,8,30.175124999999998
2016-05-04,15,16,2016-05-04,15,37,5,2016,Business,Cary,Morrisville,14.001257999999998,Meal/Entertain,21,40.003594285714286
2016-05-04,20,55,2016-05-04,21,14,5,2016,Business,Mcvan,Capitol One,23.33543,Errand/Supplies,19,73.69083157894737
2016-05-04,21,30,2016-05-04,21,36,5,2016,Business,Capitol One,University District,7.24203,Meal/Entertain,6,72.4203
2016-05-04,22,19,2016-05-04,22,27,5,2016,Business,University District,Capitol One,8.0467,Meal/Entertain,8,60.350249999999996
2016-05-05,21,24,2016-05-05,21,36,5,2016,Business,Seattle,Redmond,22.852628,Meal/Entertain,12,114.26313999999999
2016-05-05,22,34,2016-05-05,22,40,5,2016,Business,Redmond,Bellevue,4.667085999999999,Errand/Supplies,6,46.67085999999999
2016-05-05,23,55,2016-05-06,0,8,5,2016,Business,Bellevue,Seattle,20.760486,Meeting,-1427,-0.8729006026629291
2016-05-06,5,47,2016-05-06,6,2,5,2016,Business,Capitol One,Mcvan,23.174496,Meeting,15,92.697984
2016-05-06,16,45,2016-05-06,16,59,5,2016,Business,Chapel Hill,Morrisville,27.35878,Meeting,14,117.25191428571428
2016-05-06,17,18,2016-05-06,17,44,5,2016,Business,Morrisville,Cary,12.713786,Customer Visit,26,29.339506153846155
2016-05-09,6,8,2016-05-09,6,25,5,2016,Business,Cary,Morrisville,13.518456,Customer Visit,17,47.71219764705883
2016-05-09,14,39,2016-05-09,15,6,5,2016,Business,San Francisco,Palo Alto,32.99147,Between Offices,27,73.31437777777778
2016-05-09,17,58,2016-05-09,18,26,5,2016,Business,Palo Alto,Sunnyvale,15.771532,Customer Visit,28,33.79614
2016-05-09,19,35,2016-05-09,19,59,5,2016,Business,Sunnyvale,Newark,28.324384000000002,Customer Visit,24,70.81096
2016-05-10,9,3,2016-05-10,9,20,5,2016,Business,Newark,Menlo Park,14.966862,Customer Visit,17,52.824218823529414
2016-05-10,17,19,2016-05-10,17,31,5,2016,Business,Menlo Park,Newark,12.713786,Customer Visit,12,63.56893
2016-05-11,8,35,2016-05-11,9,12,5,2016,Business,Newark,San Francisco,41.199104000000005,Meeting,37,66.80935783783784
2016-05-11,21,47,2016-05-11,22,4,5,2016,Business,Morrisville,Cary,13.035654,Meeting,17,46.008190588235294
2016-05-14,18,35,2016-05-14,18,39,5,2016,Business,Cary,Morrisville,4.9889540000000006,Meal/Entertain,4,74.83431000000002
2016-05-14,23,1,2016-05-14,23,5,5,2016,Business,Morrisville,Cary,4.9889540000000006,Meal/Entertain,4,74.83431000000002
2016-05-17,13,15,2016-05-17,13,23,5,2016,Business,Whitebridge,Preston,4.506151999999999,Errand/Supplies,8,33.796139999999994
2016-05-17,13,56,2016-05-17,14,8,5,2016,Business,Preston,Westpark Place,4.345218,Errand/Supplies,12,21.72609
2016-05-17,14,34,2016-05-17,14,40,5,2016,Business,Westpark Place,Whitebridge,3.057746,Errand/Supplies,6,30.57746
2016-05-18,9,11,2016-05-18,9,41,5,2016,Business,Cary,Morrisville,13.518456,Customer Visit,30,27.036912
2016-05-18,13,0,2016-05-18,13,2,5,2016,Business,Morrisville,Raleigh,12.230984,Customer Visit,2,366.92951999999997
2016-05-19,14,37,2016-05-19,15,1,5,2016,Business,Old City,Parkway Museums,4.667085999999999,Meal/Entertain,24,11.667714999999998
2016-05-20,10,56,2016-05-20,11,7,5,2016,Business,Old City,Hog Island,18.024607999999997,Meeting,11,98.31604363636363
2016-05-20,15,43,2016-05-20,16,12,5,2016,Business,Morrisville,Cary,13.196587999999998,Meal/Entertain,29,27.303285517241378
2016-05-22,15,39,2016-05-22,15,46,5,2016,Business,Cary,Morrisville,4.82802,Meal/Entertain,7,41.383028571428575
2016-05-22,18,46,2016-05-22,18,53,5,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,7,34.48585714285714
2016-05-23,20,19,2016-05-23,20,27,5,2016,Business,Whitebridge,Savon Height,5.793624,Meal/Entertain,8,43.452180000000006
2016-05-23,21,9,2016-05-23,21,21,5,2016,Business,Savon Height,Whitebridge,5.793624,Errand/Supplies,12,28.96812
2016-05-27,20,26,2016-05-27,20,30,5,2016,Business,Whitebridge,Kildaire Farms,7.24203,Errand/Supplies,4,108.63045
2016-05-27,20,47,2016-05-27,20,53,5,2016,Business,Savon Height,Kilarney Woods,1.9312079999999998,Errand/Supplies,6,19.312079999999998
2016-05-27,22,11,2016-05-27,22,14,5,2016,Business,Kilarney Woods,Kildaire Farms,2.735878,Errand/Supplies,3,54.71756
2016-05-28,0,15,2016-05-28,0,21,5,2016,Business,Kilarney Woods,Whitebridge,7.563898,Errand/Supplies,6,75.63897999999999
2016-05-28,12,52,2016-05-28,13,6,5,2016,Business,Cary,Morrisville,9.816974,Meal/Entertain,14,42.072745714285716
2016-05-28,14,35,2016-05-28,15,4,5,2016,Business,Morrisville,Cary,18.185542,Customer Visit,29,37.62525931034483
2016-05-31,13,54,2016-05-31,14,41,5,2016,Business,Cary,Raleigh,23.979166,Meeting,47,30.611701276595745
2016-05-31,16,2,2016-05-31,16,39,5,2016,Business,Raleigh,Cary,22.53076,Meeting,37,36.53636756756757
2016-05-31,17,50,2016-05-31,17,59,5,2016,Business,Westpark Place,Whitebridge,2.896812,Meeting,9,19.31208
2016-06-01,10,19,2016-06-01,10,47,6,2016,Business,Cary,Morrisville,10.782578,Customer Visit,28,23.10552428571429
2016-06-01,13,10,2016-06-01,13,39,6,2016,Business,Morrisville,Cary,15.449663999999999,Meeting,29,31.964822068965514
2016-06-03,11,29,2016-06-03,11,49,6,2016,Business,Cary,Durham,16.737136,Meeting,20,50.211408
2016-06-03,13,8,2016-06-03,13,38,6,2016,Business,Durham,Cary,15.932466,Meeting,30,31.864932
2016-06-03,15,31,2016-06-03,15,54,6,2016,Business,Cary,Morrisville,9.65604,Meal/Entertain,23,25.189669565217393
2016-06-03,18,14,2016-06-03,18,29,6,2016,Business,Townes at Everett Crossing,Chessington,5.310822,Errand/Supplies,15,21.243288
2016-06-03,18,41,2016-06-03,18,53,6,2016,Business,Morrisville,Cary,4.9889540000000006,Errand/Supplies,12,24.944770000000002
2016-06-03,19,36,2016-06-03,19,42,6,2016,Business,Huntington Woods,Weston,2.735878,Errand/Supplies,6,27.35878
2016-06-03,22,47,2016-06-03,23,6,6,2016,Business,Morrisville,Cary,6.43736,Between Offices,19,20.328505263157897
2016-06-05,14,3,2016-06-05,14,33,6,2016,Business,Whitebridge,Savon Height,12.552852,Customer Visit,30,25.105704
2016-06-05,15,6,2016-06-05,15,22,6,2016,Business,Cary,Morrisville,12.552852,Customer Visit,16,47.073195
2016-06-05,15,57,2016-06-05,16,8,6,2016,Business,Weston,Weston,6.115492,Meal/Entertain,11,33.357229090909094
2016-06-05,18,5,2016-06-05,18,14,6,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,9,26.822333333333333
2016-06-05,21,53,2016-06-05,22,5,6,2016,Business,Cary,Durham,15.932466,Meeting,12,79.66233
2016-06-05,23,52,2016-06-06,0,8,6,2016,Business,Durham,Cary,15.932466,Meeting,-1424,-0.6713117696629213
2016-06-06,15,36,2016-06-06,15,45,6,2016,Business,Whitebridge,Hazelwood,4.82802,Errand/Supplies,9,32.186800000000005
2016-06-06,16,16,2016-06-06,16,24,6,2016,Business,Hazelwood,Whitebridge,3.8624159999999996,Errand/Supplies,8,28.96812
2016-06-06,20,6,2016-06-06,20,20,6,2016,Business,Cary,Apex,9.173238,Meal/Entertain,14,39.31387714285714
2016-06-06,21,8,2016-06-06,21,37,6,2016,Business,Apex,Cary,11.587248,Meal/Entertain,29,23.973616551724138
2016-06-06,21,41,2016-06-06,22,0,6,2016,Business,Cary,Durham,16.737136,Meeting,19,52.854113684210525
2016-06-06,23,34,2016-06-06,23,48,6,2016,Business,Durham,Cary,15.932466,Meeting,14,68.28199714285714
2016-06-07,21,42,2016-06-07,22,0,6,2016,Business,Cary,Durham,16.737136,Meeting,18,55.79045333333333
2016-06-07,23,41,2016-06-08,0,4,6,2016,Business,Durham,Cary,15.932466,Meeting,-1417,-0.6746280592801693
2016-06-08,8,23,2016-06-08,8,53,6,2016,Business,Cary,Morrisville,14.001257999999998,Meal/Entertain,30,28.002515999999996
2016-06-08,12,4,2016-06-08,13,1,6,2016,Business,Jamaica,New York,35.888282000000004,Errand/Supplies,57,37.77713894736843
2016-06-08,13,12,2016-06-08,13,29,6,2016,Business,Seaport,Gramercy-Flatiron,5.310822,Meal/Entertain,17,18.744077647058823
2016-06-08,14,31,2016-06-08,14,37,6,2016,Business,Medical Centre,Tudor City,1.1265379999999998,Errand/Supplies,6,11.265379999999997
2016-06-08,16,55,2016-06-08,17,11,6,2016,Business,Rose Hill,Soho,4.02335,Meal/Entertain,16,15.087562499999999
2016-06-08,17,16,2016-06-08,17,18,6,2016,Business,Soho,Tribeca,0.80467,Errand/Supplies,2,24.1401
2016-06-08,17,59,2016-06-08,18,5,6,2016,Business,Tribeca,Financial District,1.448406,Errand/Supplies,6,14.48406
2016-06-08,20,11,2016-06-08,20,25,6,2016,Business,Financial District,Kips Bay,7.724831999999999,Errand/Supplies,14,33.10642285714285
2016-06-10,15,19,2016-06-10,16,28,6,2016,Business,New York,Jamaica,26.232242,Meeting,69,22.810645217391304
2016-06-10,21,47,2016-06-10,22,4,6,2016,Business,Cary,Durham,16.737136,Meeting,17,59.072244705882355
2016-06-10,23,53,2016-06-11,0,1,6,2016,Business,Durham,Cary,15.932466,Meeting,-1432,-0.6675614245810055
2016-06-11,17,8,2016-06-11,17,16,6,2016,Business,Cary,Morrisville,5.9545580000000005,Errand/Supplies,8,44.659185
2016-06-11,17,34,2016-06-11,17,39,6,2016,Business,Morrisville,Cary,7.402963999999999,Meal/Entertain,5,88.835568
2016-06-11,17,50,2016-06-11,17,56,6,2016,Business,Westpark Place,Whitebridge,2.735878,Meal/Entertain,6,27.35878
2016-06-11,21,45,2016-06-11,22,4,6,2016,Business,Cary,Durham,16.737136,Meeting,19,52.854113684210525
2016-06-11,23,39,2016-06-12,0,5,6,2016,Business,Durham,Cary,15.932466,Meeting,-1414,-0.6760593776520509
2016-06-12,19,53,2016-06-12,19,56,6,2016,Business,Cary,Morrisville,4.02335,Meal/Entertain,3,80.46699999999998
